yr, sa3_code_2016, bldng_apprvls_yr_endd_30_jne_prvte_sctr_dwllngs_excldng_hss_nm, bldng_apprvls_yr_endd_30_jne_ttl_prvte_sctr_dwllng_unts_nm, bldng_apprvls_yr_endd_30_jne_ttl_vle_prvte_sctr_dwllng_unts_m, bldng_apprvls_yr_endd_30_jne_vle_prvte_sctr_hss_m, bldng_aprvls_yr_end_30_jne_vle_prvte_sctr_dwlngs_excldng_hs_m, bsnss_entrs_yr_endd_30_jne_nmbr_emplyng_1_4_emplys_nm, bsnss_entrs_yr_endd_30_jne_nmbr_emplyng_20_emplys_nm, bsnss_entrs_yr_endd_30_jne_nmbr_emplyng_5_19_emplys_nm, bsnss_exts_yr_endd_30_jne_nmbr_emplyng_1_4_emplys_nm, bsnss_exts_yr_endd_30_jne_nmbr_emplyng_20_emplys_nm, bsnss_exts_yr_endd_30_jne_nmbr_emplyng_5_19_emplys_nm, building_approvals_year_ended_30_june_private_sector_houses_num, building_approvals_year_ended_30_june_total_dwelling_units_num, building_approvals_year_ended_30_june_value_non_residential_m, building_approvals_year_ended_30_june_value_of_total_building_m, building_approvals_year_ended_30_june_value_residential_m, business_entries_year_ended_30_june_number_non_employing_num, business_entries_year_ended_30_june_total_number_num, business_exits_year_ended_30_june_number_non_employing_num, business_exits_year_ended_30_june_total_number_num, indstry_emplymnt_prprtn_of_emplyd_prsns_cnss_cnstrctn_pc, indstry_emplymnt_prprtn_of_emplyd_prsns_cnss_edctn_trnng_pc, indstry_emplymnt_prprtn_of_emplyd_prsns_cnss_mnfctrng_pc, indstry_emplymnt_prprtn_of_emplyd_prsns_cnss_mnng_pc, indstry_emplymnt_prprtn_of_emplyd_prsns_cnss_rtl_trde_pc, indstry_emplymnt_prprtn_of_emplyd_prsns_cnss_srvcs_pc, indstry_emplymnt_prprtn_of_emplyd_prsns_cnss_ttl_nm, indstry_emplymnt_prprtn_of_emplyd_prsns_cnss_whlsle_trde_pc, indstry_emplynt_prtn_of_emplyd_prsn_cns_acmdtn_fd_srvc_pc, indstry_emplynt_prtn_of_emplyd_prsn_cns_admnstrve_sprt_srvc_pc, indstry_emplynt_prtn_of_emplyd_prsn_cns_agrclte_frsty_fshng_pc, indstry_emplynt_prtn_of_emplyd_prsn_cns_arts_rctn_srvc_pc, indstry_emplynt_prtn_of_emplyd_prsn_cns_elctry_gs_wtr_wste_srvc, indstry_emplynt_prtn_of_emplyd_prsn_cns_fncl_insrce_srvc_pc, indstry_emplynt_prtn_of_emplyd_prsn_cns_hlt_cre_scl_astnce_pc, indstry_emplynt_prtn_of_emplyd_prsn_cns_indqtly_dscrb_std_pc, indstry_emplynt_prtn_of_emplyd_prsn_cns_infrmt_mda_tlcmns_pc, indstry_emplynt_prtn_of_emplyd_prsn_cns_pblc_admnstr_sfty_pc, indstry_emplynt_prtn_of_emplyd_prsn_cns_prfsnl_scntf_tchnl_srvc, indstry_emplynt_prtn_of_emplyd_prsn_cns_rntl_hrng_rl_est_srvc_p, indstry_emplynt_prtn_of_emplyd_prsn_cns_trnsp_pstl_wrhsng_pc, nmbr_bsnsss_indstry_30_jne_accmmdtn_fd_srvcs_nm, nmbr_bsnsss_indstry_30_jne_admnstrtve_spprt_srvcs_nm, nmbr_bsnsss_indstry_30_jne_agrcltre_frstry_fshng_nm, nmbr_bsnsss_indstry_30_jne_elctrcty_gs_wtr_wste_srvcs_nm, nmbr_bsnsss_indstry_30_jne_fnncl_insrnce_srvcs_nm, nmbr_bsnsss_indstry_30_jne_hlth_cre_scl_assstnce_nm, nmbr_bsnsss_indstry_30_jne_infrmtn_mda_tlcmmnctns_nm, nmbr_bsnsss_indstry_30_jne_pblc_admnstrtn_sfty_nm, nmbr_bsnsss_indstry_30_jne_prfssnl_scntfc_tchncl_srvcs_nm, nmbr_bsnsss_indstry_30_jne_rntl_hrng_rl_estte_srvcs_nm, nmbr_bsnsss_indstry_30_jne_trnsprt_pstl_wrhsng_nm, number_businesses_30_june_of_employing_1_4_employees_num, number_businesses_30_june_of_employing_20_employees_num, number_businesses_30_june_of_employing_5_19_employees_num, number_businesses_30_june_of_non_employing_num, number_businesses_30_june_total_number_of_businesses_num, number_businesses_industry_30_june_arts_recreation_services_num, number_businesses_industry_30_june_currently_unknown_num, number_businesses_industry_30_june_education_training_num, number_businesses_industry_30_june_manufacturing_num, number_businesses_industry_30_june_of_by_total_num, number_businesses_industry_30_june_services_num, number_businesses_industry_30_june_wholesale_trade_num, number_of_businesses_by_industry_as_at_30_june_construction_num, number_of_businesses_by_industry_as_at_30_june_mining_num, number_of_businesses_by_industry_as_at_30_june_retail_trade_num, ocptns_dbtrs_entrg_bsn_n_rltd_prsnl_inslvc_yr_end_30_jne_clr_ad, ocptns_dbtrs_entrg_bsn_n_rltd_prsnl_inslvc_yr_end_30_jne_cmnty, ocptns_dbtrs_entrg_bsn_n_rltd_prsnl_inslvc_yr_end_30_jne_lbrs_n, ocptns_dbtrs_entrg_bsn_n_rltd_prsnl_inslvc_yr_end_30_jne_mchnry, ocptns_dbtrs_entrg_bsn_n_rltd_prsnl_inslvc_yr_end_30_jne_mngrs, ocptns_dbtrs_entrg_bsn_n_rltd_prsnl_inslvc_yr_end_30_jne_or_unk, ocptns_dbtrs_entrg_bsn_n_rltd_prsnl_inslvc_yr_end_30_jne_prfsnl, ocptns_dbtrs_entrg_bsn_n_rltd_prsnl_inslvc_yr_end_30_jne_sl_wrk, ocptns_dbtrs_entrg_bsn_n_rltd_prsnl_inslvc_yr_end_30_jne_tchns, patent_trademark_applicants_year_ending_31_december_num, prsnl_inslvncs_yr_endd_30_jne_ttl_dbtrs_entrng_bsnss_rltd_nm, prsnl_inslvncs_yr_endd_30_jne_ttl_dbtrs_entrng_nm, prsnl_inslvncs_yr_endd_30_jne_ttl_dbtrs_entrng_nn_bsnss_rltd_nm, ptnt_trdmrk_applcnts_yr_endng_31_dcmbr_nm, registered_motor_vehicles_type_fuel_31_january_diesel_num, registered_motor_vehicles_type_fuel_31_january_electric_num, registered_motor_vehicles_type_fuel_31_january_lpgdualother_num, registered_motor_vehicles_type_fuel_31_january_petrol_num, registered_motor_vehicles_type_vehicle_31_january_buses_num, registered_motor_vehicles_type_vehicle_31_january_passenger_num, registered_motor_vehicles_type_vehicle_31_january_total_num, rgstrd_mtr_vhcls_type_vhcle_31_jnry_artcltd_trcks_nm, rgstrd_mtr_vhcls_type_vhcle_31_jnry_cmprvns_nm, rgstrd_mtr_vhcls_type_vhcle_31_jnry_hvy_rgd_trcks_nm, rgstrd_mtr_vhcls_type_vhcle_31_jnry_lght_cmmrcl_nm, rgstrd_mtr_vhcls_type_vhcle_31_jnry_lght_rgd_trcks_nm, rgstrd_mtr_vhcls_type_vhcle_31_jnry_mtrcycls_nm, rgstrd_mtr_vhcls_type_vhcle_31_jnry_nn_frght_crryng_trcks_nm, rgstrd_mtr_vhcls_yr_mnfctre_31_jnry_10_yrs_nm, rgstrd_mtr_vhcls_yr_mnfctre_31_jnry_5_10_yrs_nm, rgstrd_mtr_vhcls_yr_mnfctre_31_jnry_lss_5_yrs_nm, rsdntl_prprty_prcs_yr_endd_30_jne_attchd_dwllngs_mdn_sle_prce, rsdntl_prprty_prcs_yr_endd_30_jne_hss_mdn_sle_prce, rsdntl_prprty_prcs_yr_endd_30_jne_hss_nmbr_trnsfrs_nm, rsdntl_prty_prcs_yr_end_30_jne_atchd_dwlngs_nmbr_trnsf_nm, sa3_name_2016, slctd_cs_prsnl_inslvc_yr_end_30_jne_bsn_rltd_csd_ecnm_cndts_nm, slctd_cs_prsnl_inslvc_yr_end_30_jne_n_bsn_rltd_csd_excsv_use_of, slctd_cs_prsnl_inslvc_yr_end_30_jne_n_bsn_rltd_csd_unmplyt_ls_o, tourist_accommodation_establishments_30_june_15_rooms_num, feature_code, feature_name
2019,"20901",550,751,339,165,174,353,4,35,231,10,41,201,775,146,498,352,1245,1634,1062,1344,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,395,432,85,28,1124,986,116,43,1756,1155,689,2970,181,832,7273,11260,139,31,201,414,11260,455,383,2215,9,603,8,7,8,3,6,null,8,8,6,null,14,51,34,null,14538,56,1962,75170,448,78076,91709,62,119,608,8829,408,3125,28,36911,26403,28376,620500,850000,1195,737,"Banyule",null,19,7,null,"20901","Banyule"
2019,"20902",537,703,232,86,147,269,4,18,207,3,29,166,716,231,469,238,1307,1597,911,1155,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,343,391,27,29,506,407,72,46,860,900,1088,1894,253,563,5492,8203,137,32,112,359,8203,355,356,1540,3,663,7,5,13,5,10,3,5,5,5,null,15,73,55,null,9709,32,1940,55754,329,56301,67436,80,77,643,7377,512,2080,36,30680,17193,19552,529000,795000,701,863,"Darebin - North",null,22,19,null,"20902","Darebin - North"
2019,"20903",113,248,135,100,35,188,3,11,144,null,26,135,249,20,162,141,607,809,590,763,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,169,270,189,23,614,354,68,26,1059,632,248,2048,97,470,4312,6922,139,16,114,245,6922,281,203,1928,3,339,3,null,3,null,3,null,4,null,4,null,8,21,14,null,13248,40,1565,42503,194,43813,57345,102,108,871,8763,340,3125,26,24105,16131,17045,619950,831575,533,128,"Nillumbik - Kinglake",null,3,3,null,"20903","Nillumbik - Kinglake"
2019,"20904",679,3091,882,730,152,675,3,56,457,14,77,2412,3091,463,1354,891,2973,3711,1929,2462,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,641,844,175,68,899,812,127,88,1308,1324,3405,4239,260,1254,11786,17539,116,35,208,839,17539,864,647,4192,17,929,28,20,28,26,19,14,14,19,30,null,30,201,170,null,31502,70,5817,136844,545,140494,174259,566,229,2974,21875,1197,6228,139,73759,48106,52259,410000,585000,2556,440,"Whittlesea - Wallan",6,61,49,null,"20904","Whittlesea - Wallan"
2019,"21001",306,486,217,117,101,199,10,25,156,6,28,180,486,97,317,220,720,954,651,839,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,214,248,40,31,693,340,47,40,727,961,519,1763,245,731,4266,7015,75,18,86,407,7015,361,348,1481,4,372,6,null,6,4,4,4,null,4,4,null,13,38,28,null,9131,13,1142,39583,118,40232,49870,279,196,846,6159,346,1655,52,19771,13884,16206,646500,850000,627,208,"Keilor",4,5,5,null,"21001","Keilor"
2019,"21002",29,321,128,121,7,109,3,12,67,3,9,292,322,17,149,132,288,411,262,338,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,84,99,329,13,245,118,27,13,399,232,148,899,55,223,1899,3084,61,5,56,130,3084,129,86,736,3,154,4,null,null,null,4,null,null,null,4,null,null,15,11,null,8771,8,1301,19714,65,20917,29798,118,113,609,5971,247,1745,26,13573,8009,8204,510000,652000,281,49,"Macedon Ranges",null,7,null,null,"21002","Macedon Ranges"
2019,"21003",397,558,155,61,93,222,3,12,147,3,16,161,632,15,190,175,1239,1477,832,993,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,230,331,21,15,276,288,53,63,591,477,1441,1358,83,339,4641,6418,71,24,86,267,6418,340,219,1305,null,324,9,15,9,3,9,3,9,3,9,null,9,66,60,null,7797,20,1950,46473,154,47863,56242,66,92,641,5407,376,1621,33,24663,14891,16678,561000,732000,658,660,"Moreland - North",3,25,15,null,"21003","Moreland - North"
2019,"21004",25,579,173,168,5,111,3,10,68,null,9,554,579,46,222,176,333,458,259,341,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,86,103,71,5,295,132,12,10,265,199,273,829,42,201,1760,2839,43,12,31,109,2839,166,76,776,null,166,6,3,3,6,5,3,5,3,3,null,3,41,35,null,6831,10,1216,26684,144,26749,34745,78,58,484,5157,174,1870,32,14958,9721,10053,402500,535000,598,87,"Sunbury",null,12,10,null,"21004","Sunbury"
2019,"21005",386,2943,826,746,81,583,9,50,389,13,46,2557,2995,770,1611,842,3018,3659,1839,2288,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,506,936,99,75,652,571,91,105,894,1118,3863,3277,419,1121,10808,15627,86,40,128,978,15627,727,731,3261,8,767,32,19,20,27,16,15,9,9,22,null,29,173,135,null,30279,43,5734,117236,984,121702,153294,1054,180,4567,18989,1836,3707,247,61321,38773,53145,410000,546500,2152,392,"Tullamarine - Broadmeadows",5,55,35,null,"21005","Tullamarine - Broadmeadows"
2019,"21101",493,846,313,172,141,502,4,46,371,11,60,353,848,203,524,321,1463,2016,1372,1806,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,516,635,56,47,1089,698,127,42,1678,1247,943,4009,436,1378,8188,14011,147,25,218,954,14011,763,894,3024,10,898,11,18,18,7,19,7,19,11,22,null,39,133,99,null,24360,61,3669,103855,234,107510,131958,315,227,1938,16182,952,4488,112,52489,37259,42137,560000,750000,1441,723,"Knox",6,45,24,null,"21101","Knox"
2019,"21102",40,100,83,67,16,80,null,5,75,3,11,60,100,8,94,86,320,406,289,381,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,88,105,46,9,446,194,27,6,501,458,116,885,28,210,2183,3309,39,10,44,99,3309,103,128,739,3,134,null,null,null,null,null,null,null,null,null,null,null,7,7,null,4715,30,431,17116,35,18312,22275,20,37,275,2404,150,1021,13,8715,6269,7283,700000,1150000,197,52,"Manningham - East",null,null,null,null,"21102","Manningham - East"
2019,"21103",216,462,196,130,66,300,null,31,244,4,27,246,464,159,362,203,1011,1347,889,1166,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,337,374,63,10,788,499,93,35,1309,806,576,2767,236,947,5669,9616,107,23,137,522,9616,544,467,2331,11,578,13,9,7,9,12,3,3,9,12,null,18,82,62,null,17051,27,2354,71092,264,73690,90522,175,170,1111,10822,819,3378,92,36832,25222,28432,566000,782500,1089,739,"Maroondah",6,27,9,null,"21103","Maroondah"
2019,"21104",206,347,159,89,71,216,3,14,129,null,31,141,347,56,218,162,693,923,558,716,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,268,271,48,17,530,345,51,22,951,612,364,1618,119,508,3641,5886,64,14,106,188,5886,267,406,933,3,447,null,null,null,null,3,3,3,null,4,null,3,16,15,null,7146,29,987,38016,261,40347,46185,14,64,216,3831,264,1167,18,17512,13155,15510,641000,920000,510,288,"Whitehorse - East",null,4,null,null,"21104","Whitehorse - East"
2019,"21105",188,531,210,166,44,464,5,42,336,4,43,343,547,151,375,224,1239,1752,1165,1548,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,444,500,780,44,850,462,99,45,1556,1001,593,4108,249,1127,8076,13561,161,19,196,683,13561,716,482,4183,25,716,6,7,20,8,9,8,6,7,26,null,24,95,72,null,32982,35,5305,96776,553,98177,135132,319,389,2298,24061,985,8184,162,64141,35331,35469,527000,650000,1933,346,"Yarra Ranges",6,32,21,null,"21105","Yarra Ranges"
2019,"21201",448,1972,554,460,95,337,null,28,240,5,20,1524,1980,131,694,563,1066,1435,802,1073,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,245,340,755,31,507,270,58,32,720,650,938,2517,120,675,5419,8739,96,13,111,358,8739,455,248,2557,3,371,20,17,21,14,12,3,17,16,20,null,24,124,97,null,22601,35,3449,62513,369,64510,88610,414,282,1986,15264,677,5047,59,38238,24279,25992,389922,520000,1574,192,"Cardinia",9,41,37,null,"21201","Cardinia"
2019,"21202",208,563,210,161,49,400,4,39,273,12,47,355,567,77,294,217,1750,2185,1259,1583,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,339,577,110,39,796,585,102,46,1204,978,1538,2875,233,889,7740,11739,106,24,145,480,11739,562,485,2946,9,673,17,7,19,10,6,4,10,6,22,null,22,102,82,null,19948,78,3436,81379,227,85281,104833,278,221,1453,12863,775,3618,120,42631,29699,32444,452000,620000,1383,262,"Casey - North",null,36,18,null,"21202","Casey - North"
2019,"21203",193,3498,1024,979,46,500,3,32,278,8,45,3305,3500,251,1279,1028,2501,3037,1477,1810,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,402,768,246,48,535,455,83,65,974,636,3146,2836,123,552,8960,12472,159,27,138,355,12472,547,293,3012,8,563,37,27,27,32,27,16,9,26,38,null,32,243,207,null,24097,62,5058,109382,361,113708,138614,537,277,2233,15683,810,4953,58,57359,39415,41768,400000,570000,2612,189,"Casey - South",6,87,73,null,"21203","Casey - South"
2019,"21204",748,1161,357,172,185,689,7,90,502,16,100,413,1184,370,737,367,3181,3972,2191,2817,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,769,1180,166,98,919,650,105,80,1386,1802,3646,4553,777,1926,12593,19848,142,57,173,1616,19848,1074,1346,3293,19,1336,19,10,26,14,9,7,9,10,22,null,27,126,97,null,28327,107,4833,121574,1485,125273,154855,826,259,4289,17801,1984,2763,172,70214,40021,44595,446000,685000,1215,1238,"Dandenong",9,37,23,null,"21204","Dandenong"
2019,"21205",1779,2334,976,356,619,808,8,65,555,23,118,555,2337,559,1539,981,2799,3686,2117,2809,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1004,1029,103,27,2055,1509,197,61,3017,2641,1677,5443,593,1850,13597,21487,183,46,322,764,21487,787,1577,3007,15,1461,9,5,7,10,12,3,14,7,12,null,26,76,56,null,23669,138,2747,111371,486,119673,137935,261,151,1557,11215,1500,2871,221,50196,37301,50418,750000,1080000,1449,884,"Monash",10,26,14,null,"21205","Monash"
2019,"21301",518,705,184,67,116,513,9,34,417,8,70,187,706,257,448,191,2583,3141,1705,2197,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,539,802,68,56,630,530,78,92,910,1062,3612,3126,258,884,9663,13932,111,31,121,663,13932,655,523,2643,6,792,33,10,14,20,14,14,7,6,16,null,31,143,114,null,22466,62,4502,108464,448,111675,135488,910,167,2842,14886,1114,3244,187,62014,36982,36478,430000,600000,1540,450,"Brimbank",12,40,31,null,"21301","Brimbank"
2019,"21302",426,611,260,116,144,266,11,14,186,3,26,185,611,237,502,265,968,1259,773,990,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,297,263,46,25,636,434,81,27,1052,840,771,1842,172,546,4891,7453,120,22,138,306,7453,330,267,1394,3,396,17,3,3,13,7,6,7,5,7,null,17,63,50,null,12835,23,1764,50319,192,52240,64928,768,123,1049,7696,421,2370,81,27117,18123,19695,617500,855000,881,507,"Hobsons Bay",6,21,13,null,"21302","Hobsons Bay"
2019,"21303",1210,1323,422,86,336,318,5,33,208,11,45,113,1335,135,565,430,1307,1664,907,1170,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,426,388,36,24,490,500,135,36,1060,771,1134,1873,170,660,5166,7870,183,30,140,266,7870,377,306,916,3,643,9,9,8,3,8,6,13,8,8,null,7,75,62,null,9814,27,1297,46620,370,47104,57758,332,1741,598,5180,412,1999,34,23956,15992,17821,451188,890000,633,767,"Maribyrnong",null,29,15,null,"21303","Maribyrnong"
2019,"21304",147,2792,801,768,33,507,5,30,294,null,39,2645,2797,241,1052,810,1824,2370,1301,1636,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,386,467,173,47,566,490,55,52,869,710,2194,2975,144,660,7114,10889,113,13,156,319,10889,550,288,2886,8,558,19,24,29,26,26,14,19,14,36,null,26,183,157,null,23267,29,4688,98290,443,100907,126278,838,197,2054,16200,723,4817,83,54552,34876,36807,349000,510000,2251,282,"Melton - Bacchus Marsh",5,62,49,null,"21304","Melton - Bacchus Marsh"
2019,"21305",488,5268,1576,1456,120,866,13,54,516,16,62,4780,5269,743,2324,1582,4455,5390,2541,3134,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,787,1208,252,81,1048,1042,181,144,2121,1469,5290,4267,301,1120,14480,20169,138,36,303,469,20169,761,791,2973,8,1067,35,33,30,39,26,14,20,20,25,null,43,249,209,null,31643,65,6070,145684,599,151628,183481,1543,280,2852,18381,1195,6866,124,70031,52138,61266,410000,560000,3374,473,"Wyndham",11,95,59,null,"21305","Wyndham"
2019,"21401",199,472,169,116,53,394,3,46,287,6,45,273,474,206,382,176,1297,1746,1099,1441,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,310,455,81,42,853,566,93,30,1175,958,685,2977,247,1053,6521,10795,140,22,161,653,10795,596,423,2931,10,615,19,16,16,16,19,16,16,10,26,null,25,161,140,null,22239,23,4054,86006,300,87496,112328,244,255,1472,16448,1033,5006,75,48166,30731,33369,440000,605000,1785,684,"Frankston",4,37,45,null,"21401","Frankston"
2019,"21402",344,1116,738,616,123,525,3,60,384,7,60,772,1134,102,867,765,1522,2112,1465,1907,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,617,600,570,56,1432,847,140,39,1855,1597,563,4432,267,1341,9761,15802,296,37,201,650,15802,678,468,4222,25,901,12,18,9,9,15,9,9,13,24,null,29,124,94,null,34518,55,4560,103841,319,110468,142975,203,566,1798,22067,971,6513,104,61416,38833,42655,549000,750000,2858,678,"Mornington Peninsula",6,34,21,null,"21402","Mornington Peninsula"
