datemonth, dateyear, propertycategorisation, sa32016code, auction_activity_auctionclearancerate, auction_activity_auctionlistedcount, auction_activity_auctionnotsoldcount, auction_activity_auctionpostponedcount, auction_activity_auctionsoldaftercount, auction_activity_auctionsoldpriorcount, auction_activity_auctionsoldunderhammercount, auction_activity_auctiontotalreported, auction_activity_auctiontotalsold, auction_activity_auctionwithdrawncount, enddate, for_rent_home_lease_averageprice, for_rent_home_lease_detailedposition05price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition15price, for_rent_home_lease_detailedposition20price, for_rent_home_lease_detailedposition25price, for_rent_home_lease_detailedposition30price, for_rent_home_lease_detailedposition35price, for_rent_home_lease_detailedposition40price, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition50price, for_rent_home_lease_detailedposition55price, for_rent_home_lease_detailedposition60price, for_rent_home_lease_detailedposition65price, for_rent_home_lease_detailedposition70price, for_rent_home_lease_detailedposition75price, for_rent_home_lease_detailedposition80price, for_rent_home_lease_detailedposition85price, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition95price, for_rent_home_lease_detailedpricecalcreccount, for_rent_home_lease_eventcount, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_maximumprice, for_rent_home_lease_medianprice, for_rent_home_lease_minimumprice, for_rent_home_lease_position25price, for_rent_home_lease_position75price, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_standarddeviationprice, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition20price, for_sale_both_auction_private_treaty_detailedposition25price, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition45price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition55price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition80price, for_sale_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition90price, for_sale_both_auction_private_treaty_detailedposition95price, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_eventcount, for_sale_both_auction_private_treaty_geometricmeanprice, for_sale_both_auction_private_treaty_maximumprice, for_sale_both_auction_private_treaty_medianprice, for_sale_both_auction_private_treaty_minimumprice, for_sale_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_position75price, for_sale_both_auction_private_treaty_pricecalcreccount, for_sale_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_totalprice, gid, gross_rental_yield, sa32016id, sa32016name, sa32016pid, sold_both_auction_private_treaty_averageprice, sold_both_auction_private_treaty_detailedposition05price, sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition20price, sold_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_detailedposition40price, sold_both_auction_private_treaty_detailedposition45price, sold_both_auction_private_treaty_detailedposition50price, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition60price, sold_both_auction_private_treaty_detailedposition65price, sold_both_auction_private_treaty_detailedposition70price, sold_both_auction_private_treaty_detailedposition75price, sold_both_auction_private_treaty_detailedposition80price, sold_both_auction_private_treaty_detailedposition85price, sold_both_auction_private_treaty_detailedposition90price, sold_both_auction_private_treaty_detailedposition95price, sold_both_auction_private_treaty_detailedpricecalcreccount, sold_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_geometricmeanprice, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_minimumprice, sold_both_auction_private_treaty_position25price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_standarddeviationprice, sold_both_auction_private_treaty_totalprice, sold_private_treaty_averagedaysonmarket, sold_private_treaty_averagediscount, sold_private_treaty_daysonmarketrecordcount, sold_private_treaty_discountrecordcount, state, feature_code, feature_name
10,2020,"House",20801,0.6165517,733,144,26,25,150,297,725,447,135,"31/10/2020",917.0369999999997,440,495,530,575,600,650,680,725,750,800,850,895,950,995,1100,1200,1300,1500,1800,1704,1704,830.6193000000002,3900,800,178,600,1100,1704,453.1669,1562631,2219197,830000,990000,1150000,1225000,1325000,1400000,1500000,1600000,1695000,1760000,1850000,1995000,2120000,2350000,2560000,2875000,3200000,3750000,5000000,1192,1647,1862328,22000000,1767500,11800,1325000,2560000,1192,1660926,2650000000,null,0.02425656,276,"Bayside","SA3_1620801",2034788,870000,1050000,1196000,1280000,1333000,1400000,1471500,1571000,1650000,1715000,1800000,1887500,2040000,2200000,2340000,2575000,2850000,3300000,4165000,1105,1118,1793505,19800000,1715000,100000,1333000,2340000,1105,1266909,2250000000,63,0.07036049,593,150,"VIC","20801","Bayside"
10,2020,"House",20802,0.6911196999999999,777,154,48,16,211,326,777,537,107,"31/10/2020",670.6879,399,430,460,490,500,530,550,580,600,650,675,699,730,760,799,849,875,930,1040,2304,2305,637.7905000000002,2200,650,80,500,799,2304,220.6444,1545265,1430463,800000,890000,950000,1029000,1095000,1150000,1180000,1200000,1250000,1300000,1340000,1380000,1435000,1500000,1590000,1695000,1790000,2000000,2400000,1140,1600,1325945,14000000,1300000,290000,1095000,1590000,1140,745195.2,1630000000,null,0.02449275,277,"Glen Eira","SA3_1620802",1509751,845000,960000,1032000,1100000,1165000,1210000,1250000,1291000,1325000,1380000,1420000,1500000,1550000,1635000,1710000,1800000,1915000,2150000,2601000,1117,1128,1419121,7000000,1380000,480000,1165000,1710000,1117,606403.4,1.6900000000000002E9,49,0.06335395999999997,530,119,"VIC","20802","Glen Eira"
10,2020,"House",20803,0.5681444999999999,604,118,28,32,131,215,609,346,138,"31/10/2020",552.4600999999998,350,390,410,430,450,460,475,495,500,525,550,560,580,600,625,650,690,750,815,1943,1943,531.501,5300,525,71,450,625,1943,188.6945,1073430,1025223,550000,630000,680000,730000,770000,800000,833000,860000,890000,920000,950000,995000,1050000,1100000,1150000,1200000,1320000,1500000,1850000,1591,2089,948666.7,6957563,920000,10000,770000,1150000,1591,472913.8,1630000000,null,0.027971310000000013,278,"Kingston","SA3_1620803",1069378,597500,650000,718000,763000,810000,850000,883000,910000,943000,976000,1010000,1050000,1100000,1152000,1200000,1260000,1360000,1500000,1785000,1255,1258,995688.1,1.6500000000000002E7,976000,282000,810000,1200000,1255,611820.4,1340000000,70,0.06102981000000001,797,198,"VIC","20803","Kingston"
10,2020,"House",20804,0.6294643,225,52,7,7,37,104,224,141,31,"31/10/2020",750.3257,370,410,450,470,500,540,570,600,640,670,700,750,795,830,875,950,1000,1200,1450,660,660,683.6863000000002,3350,670,148,500,875,660,362.7298,495215,2270887,800000,1000000,1175000,1290000,1400000,1500000,1600000,1700000,1832000,1940000,2050000,2250000,2400000,2500000,2750000,3000000,3450000,3950000,4800000,347,517,1916896,8700000,1940000,16000,1400000,2750000,347,1362287,788000000,null,0.016871670000000005,279,"Stonnington - East","SA3_1620804",2299647,990000,1175000,1270000,1355000,1502000,1600000,1700000,1800000,1900000,2065000,2170000,2260000,2390000,2560000,2800000,2925000,3240000,3990000,4700000,327,330,2058687,8700000,2065000,700000,1502000,2800000,327,1182354,752000000,55,0.08153948,202,29,"VIC","20804","Stonnington - East"
10,2020,"House",20901,0.6761005999999999,634,121,15,11,164,266,636,430,101,"31/10/2020",491.8411,350,365,380,395,400,420,430,450,450,465,480,495,500,530,550,570,600,650,720,1863,1863,476.29400000000004,3000,465,56,400,550,1863,141.76409999999998,916300,1021082,590000,630000,660000,685000,700000,735000,750000,780000,800000,835000,860000,890000,940000,1000000,1099000,1200000,1350000,1600000,2200000,1316,1740,920795.1,8000000,837000,100000,700000,1099000,1316,605519.9,1340000000,null,0.02779309999999999,280,"Banyule","SA3_1620901",1028266,620000,675000,700000,735000,756000,775000,800000,820000,839500,870000,895000,930000,968000,1025000,1105000,1210000,1333333,1565000,1975000,1177,1180,951381.8,4670000,870000,390000,756000,1105000,1177,502140.8,1210000000,54,0.06358594000000002,699,148,"VIC","20901","Banyule"
10,2020,"House",20902,0.6120526999999999,528,123,23,9,74,251,531,325,108,"31/10/2020",454.6659,330,350,360,380,390,400,400,415,420,435,450,460,480,495,500,530,550,580,650,2122,2122,443.0788,1250,435,38,390,500,2122,105.96940000000002,964801,812218.1,508000,570000,590000,600000,630000,650000,680000,690000,710000,735000,750000,790000,810000,860000,900000,970000,1050000,1150000,1330000,1016,1315,768755.3,5500000,735000,95000,630000,900000,1016,322108.8,825000000,null,0.02792593000000001,281,"Darebin - North","SA3_1620902",870989.4,551000,600000,620000,651000,680000,705000,735000,757000,780000,810000,842500,880000,920000,950000,1007000,1075000,1132500,1230000,1360000,786,787,834872.8,2300000,810000,140000,680000,1007000,786,265699.5,685000000,75,0.05983780000000002,403,74,"VIC","20902","Darebin - North"
10,2020,"House",20903,0.5621301999999997,173,36,3,4,35,60,169,95,39,"31/10/2020",527.8939,345,370,400,420,435,450,470,490,500,520,550,550,570,580,600,610,650,690,760,358,358,511.7834999999999,1200,520,196,435,600,358,132.1779,188986,1005432,548625,600000,650000,680000,700000,749950,775000,799950,839000,860000,890000,950000,990000,1050000,1150000,1275000,1400000,1550000,1900000,907,1050,918079.7,9900000,860000,77000,700000,1150000,907,549414.7,9.119999999999999E8,null,0.029878450000000008,282,"Nillumbik - Kinglake","SA3_1620903",1008170,590000,649000,690000,720000,745000,775000,810000,851000,880000,905000,932500,980000,1040000,1090000,1160000,1250000,1350000,1490000,1752000,679,679,948826.2,3775000,905000,420000,745000,1160000,679,391414.5,685000000,62,0.06111322000000002,548,118,"VIC","20903","Nillumbik - Kinglake"
10,2020,"House",20904,0.5889679999999997,1141,255,28,35,195,467,1124,662,228,"31/10/2020",399.0407,330,345,350,360,365,370,375,380,380,390,395,400,400,410,420,430,440,460,500,4549,4549,394.1655,3969,390,91,365,420,4549,86.18654000000001,1815236,573431.1,399000,432000,450000,468400,483300,497000,506600,520000,531609,545000,555000,569900,580595,596900,611191,640000,670000,720000,825000,8293,9224,550911.2,9500000,545000,4000,483300,611191,8293,225669.1,4760000000,null,0.03270968000000001,283,"Whittlesea - Wallan","SA3_1620904",652547.8,475000,515000,527500,542500,555500,572000,585000,599000,605000,620000,630000,645000,665000,682500,702500,730000,760000,816000,920000,2368,2468,634682.2,4000000,620000,238000,555500,702500,2368,185881.7,1550000000,79,0.057416650000000014,1571,360,"VIC","20904","Whittlesea - Wallan"
10,2020,"House",21001,0.6083333000000001,464,100,22,8,115,177,480,292,115,"31/10/2020",487.8362999999999,350,360,380,390,400,410,420,430,450,460,475,490,500,525,550,570,595,650,720,1112,1112,473.8194000000001,1350,460,240,400,550,1112,127.6685,542474,956613,600000,650000,690000,720000,749000,760000,780000,800000,850000,860000,895000,920000,955000,1000000,1100000,1160000,1250000,1375000,1675000,708,934,897588.4,4000000,860000,59900,749000,1100000,708,365409.6,677000000,null,0.02753381,284,"Keilor","SA3_1621001",970417.8,630000,675000,705000,733777,760000,780100,800000,820000,845000,867500,890000,920000,955000,1010000,1075000,1151000,1225000,1366000,1611000,644,645,921220.8,4450000,868750,450000,760000,1075000,644,376142.4,625000000,76,0.06478482,335,82,"VIC","21001","Keilor"
10,2020,"House",21002,0.29411770000000015,34,16,1,0,4,6,34,10,9,"31/10/2020",501.9836999999999,330,365,380,400,420,430,440,450,460,470,480,495,510,530,550,570,600,620,720,307,307,482.8554000000001,2173,470,250,420,550,307,173.48790000000005,154109,854055,420000,480000,527190,562749,590000,610000,631942,650000,684129,700000,740000,775000,820000,875000,938638,1000000,1165000,1325000,1695000,1022,1045,758682.6,7500000,700000,65000,590000,938638,1022,556913.4,8.729999999999999E8,null,0.031133759999999993,285,"MacEdon Ranges","SA3_1621002",870214.3,472000,540000,570000,600000,625000,650000,680000,710000,735000,785000,815000,847500,881000,925000,980000,1070000,1170000,1290000,1565000,437,440,807783.4,5000000,785000,397000,625000,980000,437,409676.6,380000000,113,0.05811570000000001,388,191,"VIC","21002","Macedon Ranges"
10,2020,"House",21003,0.6225401999999999,566,101,23,23,137,211,559,348,122,"31/10/2020",434.99019999999985,340,360,365,375,380,390,400,400,410,420,430,440,450,460,480,495,500,540,580,2045,2045,428.8493,975,420,180,380,480,2045,75.77295,889555,704008.5,445000,480000,500000,545000,570000,590000,618000,640000,650000,680000,695000,700000,749000,765000,799000,820000,865000,940000,1099500,1051,1340,669747.6,6500000,680000,20000,570000,799000,1051,273341,740000000,null,0.03022837,286,"Moreland - North","SA3_1621003",758449.8,518000,546000,576000,600000,625000,642250,665000,690000,703000,722500,745000,760000,790000,814500,850000,880000,940000,995000,1120000,893,897,735736.8,1870000,722500,392000,625000,850000,893,198890.2,677000000,62,0.04556369000000001,505,125,"VIC","21003","Moreland - North"
10,2020,"House",21004,0.4838710000000001,35,6,0,6,10,5,31,15,6,"31/10/2020",397.9618,320,340,345,350,360,360,370,380,380,390,395,400,410,420,430,440,450,470,500,786,786,393.7836999999999,790,390,250,360,430,786,59.96423000000001,312798,563391.8,393000,417200,437000,450000,465000,476996,486000,495000,504757,518657,530242,545000,556747,570000,586900,606000,645000,695000,799000,1834,1884,532335.1,22500000,518657,45100,465000,586900,1834,551404.4,1030000000,null,0.03589381000000001,287,"Sunbury","SA3_1621004",601627.2,428500,450000,467500,485000,499000,510000,520000,537000,550000,565000,580000,595000,610000,625000,645000,676100,725000,810000,910000,576,576,583149.9,1600000,565000,330000,499000,645000,576,169030.1,347000000,53,0.04145529,483,111,"VIC","21004","Sunbury"
10,2020,"House",21005,0.5175719,984,219,39,46,184,302,939,486,238,"31/10/2020",397.0154,330,340,350,355,360,370,380,380,385,390,400,400,400,410,420,430,440,450,480,3838,3838,392.6998000000001,2500,390,37,360,420,3838,72.60248999999997,1523745,551382.6,384600,417348,440000,456100,470000,485000,498840,509700,521509,536389,549000,560000,572000,586620,600000,620440,642387,678387,739000,6099,6786,533473.5,4700000,536389,10000,470000,600000,6099,182267,3360000000,null,0.034314720000000014,288,"Tullamarine - Broadmeadows","SA3_1621005",623818.5,426000,500000,518500,530000,540000,550000,560000,570000,580000,591000,600000,610000,622000,638000,652000,680000,711000,760000,900000,1633,1649,604985.9,2550000,591000,295000,540000,652000,1633,185721.2,1020000000,81,0.0551054,1034,258,"VIC","21005","Tullamarine - Broadmeadows"
